Step,AgentID,Firm_ID,Sector,Emissions,Current_Production,Annual_Emissions,Annual_Production,Monthly_Revenue,Monthly_Abatement_Cost,Monthly_Carbon_Cost,Monthly_Variable_Cost,Total_Penalties,Cash,Credits_Owned,Abated_Tons_Cumulative,Is_Covered,Is_Compliant,Expected_Price,Risk_Aversion,Market_Confidence,Current_Profit,Compliance_Gap,Current_Target_Intensity,Credits_Needed,Credits_Surplus,Current_Target_Year,Annual_Revenue,Annual_Abatement_Cost,Annual_Carbon_Cost,Annual_Variable_Cost
1,66,Firm_IR67,Iron & Steel,186790.64702222816,98605.81045169347,186790.64702222816,98605.81045169347,25077084.524087075,0.0,0.0,5048525.065310339,0.0,101035304.45877674,0.0,0.0,True,False,5292.703333472912,0.8272260165325128,0.5,20028559.458776735,3985.0277785785147,1.853903115914303,3985.0277785785147,0.0,2025,25077084.524087075,0.0,0.0,5048525.065310339
1,94,Firm_PE95,Petroleum Refining,74855.1797020733,78822.42427272175,74855.1797020733,78822.42427272175,16645011.62100019,10047920.0,0.0,3209284.493057804,0.0,55754689.12794238,0.0,0.0,True,False,5057.037710665385,0.3673906549568486,0.5,3387807.127942385,2478.0370816301293,0.9182303549814934,2478.0370816301293,0.0,2025,16645011.62100019,10047920.0,0.0,3209284.493057804
1,111,Firm_PE112,Petrochemicals,30898.78753025654,68547.22824606083,30898.78753025654,68547.22824606083,11424515.746901115,9248560.0,0.0,1599359.7831916166,0.0,32697312.9637095,0.0,0.0,True,False,5266.009091170807,0.7751396900893792,0.5,576595.9637094997,699.7909260281413,0.4405575159921048,699.7909260281413,0.0,2025,11424515.746901115,9248560.0,0.0,1599359.7831916166
1,31,Firm_PU32,Pulp & Paper,14849.95224028328,35841.03799559677,14849.95224028328,35841.03799559677,6558066.140677481,0.0,0.0,1029088.9425844224,0.0,35995987.19809306,0.0,0.0,True,False,5116.628661719242,0.4836656814034001,0.5,5528977.198093059,527.6000953223593,0.3996076270648323,527.6000953223593,0.0,2025,6558066.140677481,0.0,0.0,1029088.9425844224
1,18,Firm_AL19,Aluminium,120265.31072732086,70333.36694311738,120265.31072732086,70333.36694311738,13730050.197481874,14908056.0,0.0,2851519.189623615,0.0,39516980.00785826,0.0,0.0,True,False,5123.375356260296,0.4968299634347249,0.5,-4029524.9921417404,1968.9261122966273,1.6819383140110056,1968.9261122966273,0.0,2025,13730050.197481874,14908056.0,0.0,2851519.189623615
1,50,Firm_CH51,Chlor-Alkali,29087.49774822226,46466.56109617615,29087.49774822226,46466.56109617615,8864334.31225273,11852968.0,0.0,1272717.9582099237,0.0,30727328.354042806,0.0,0.0,True,False,5191.278621783022,0.6293241400644332,0.5,-4261351.645957193,1328.812543381482,0.5973905653871405,1328.812543381482,0.0,2025,8864334.31225273,11852968.0,0.0,1272717.9582099237
1,21,Firm_AL22,Aluminium,112852.46487480513,73597.21332247058,112852.46487480513,73597.21332247058,14839119.707212355,12972000.0,0.0,2934832.781891693,0.0,45686576.92532066,0.0,0.0,True,False,5273.8867940154905,0.7905108175912031,0.5,-1067713.0746793374,4030.650581888811,1.478613243358917,4030.650581888811,0.0,2025,14839119.707212355,12972000.0,0.0,2934832.781891693
1,110,Firm_PE111,Petrochemicals,42101.58823504736,76957.38886669865,42101.58823504736,76957.38886669865,12688109.253327014,9551808.0,0.0,1526329.7574144239,0.0,49869965.49591259,0.0,0.0,True,False,5127.569084393033,0.5050128475961623,0.5,1609971.4959125891,1164.7344711352416,0.5319418234787134,1164.7344711352416,0.0,2025,12688109.253327014,9551808.0,0.0,1526329.7574144239
1,7,Firm_CE08,Cement,66274.08016600562,81784.23326365845,66274.08016600562,81784.23326365845,12272017.026762128,0.0,0.0,1497642.205544251,0.0,50999655.82121788,0.0,0.0,True,False,4941.106288012495,0.1411830009999914,0.5,10774374.821217876,1330.2083053916795,0.7940879221945623,1330.2083053916795,0.0,2025,12272017.026762128,0.0,0.0,1497642.205544251
1,36,Firm_PU37,Pulp & Paper,16593.742217924002,38130.17994133752,16593.742217924002,38130.17994133752,6737530.8170321565,0.0,0.0,1075373.3750066883,0.0,36007423.44202547,0.0,0.0,True,False,4977.101549791988,0.2114176581307098,0.5,5662157.442025468,768.0619415470228,0.4150434196933887,768.0619415470228,0.0,2025,6737530.8170321565,0.0,0.0,1075373.3750066883
1,109,Firm_PE110,Petrochemicals,38398.38031899899,71524.65664861992,38398.38031899899,71524.65664861992,11986071.778174402,14569342.0,0.0,1503590.2712158167,0.0,30736406.506958585,0.0,0.0,True,False,5154.426664339811,0.5574178816386578,0.5,-4086860.493041415,1160.048039440364,0.5206362955714678,1160.048039440364,0.0,2025,11986071.778174402,14569342.0,0.0,1503590.2712158167
1,51,Firm_CH52,Chlor-Alkali,33607.8282675924,50882.5250568581,33607.8282675924,50882.5250568581,10160307.54582592,9781960.0,0.0,1741546.5497494664,0.0,43113571.99607645,0.0,0.0,True,False,5234.992099684452,0.7146187310916146,0.5,-1363199.0039235465,784.9847698361264,0.6450710427809696,784.9847698361264,0.0,2025,10160307.54582592,9781960.0,0.0,1741546.5497494664
1,39,Firm_PU40,Pulp & Paper,15107.639979696261,35167.438440782775,15107.639979696261,35167.438440782775,6394337.384695207,0.0,0.0,1190766.7373346623,0.0,38781796.64736055,0.0,0.0,True,False,5083.591108586753,0.4192021630961042,0.5,5203570.647360545,229.06386245303474,0.4230781875767478,229.06386245303474,0.0,2025,6394337.384695207,0.0,0.0,1190766.7373346623
1,30,Firm_PU31,Pulp & Paper,16459.26553307816,39410.05386134935,16459.26553307816,39410.05386134935,6816157.267818415,0.0,0.0,1290361.6532977426,0.0,42084016.61452067,0.0,0.0,True,False,4974.577940720866,0.2064935428699826,0.5,5525795.614520672,264.4432068584083,0.4109312406218889,264.4432068584083,0.0,2025,6816157.267818415,0.0,0.0,1290361.6532977426
1,113,Firm_PE114,Petrochemicals,37208.762814647846,70200.51235041753,37208.762814647846,70200.51235041753,10659645.646276519,13142969.0,0.0,1592186.5717912002,0.0,30793890.074485317,0.0,0.0,True,False,5164.491822732751,0.5770572150882947,0.5,-4075509.9255146813,976.2775057219769,0.5161285024255292,976.2775057219769,0.0,2025,10659645.646276519,13142969.0,0.0,1592186.5717912002
1,49,Firm_CH50,Chlor-Alkali,39549.2738731496,56176.87028796804,39549.2738731496,56176.87028796804,10933169.091213169,0.0,0.0,1994139.6010271155,0.0,62991817.49018605,0.0,0.0,True,False,4998.965601392108,0.2540792222285043,0.5,8939029.490186052,1624.5757734345752,0.6750945345532667,1624.5757734345752,0.0,2025,10933169.091213169,0.0,0.0,1994139.6010271155
1,32,Firm_PU33,Pulp & Paper,14681.787949342854,39376.720841664195,14681.787949342854,39376.720841664195,6918564.80050221,0.0,0.0,1103128.5641812985,0.0,44191177.23632091,0.0,0.0,True,False,4991.083174070849,0.2386988762358038,0.5,5815436.236320911,431.1143908532322,0.3619060514407055,431.1143908532322,0.0,2025,6918564.80050221,0.0,0.0,1103128.5641812985
1,88,Firm_FE89,Fertilizer,32814.499078481924,59488.33451458754,32814.499078481924,59488.33451458754,7490110.496813798,0.0,0.0,909635.8967171123,0.0,43570442.60009669,0.0,0.0,True,False,5235.381490613633,0.7153785182705069,0.5,6580474.600096686,631.6306939163478,0.5409946109127294,631.6306939163478,0.0,2025,7490110.496813798,0.0,0.0,909635.8967171123
1,72,Firm_IR73,Iron & Steel,186130.4181160056,95186.76788746643,186130.4181160056,95186.76788746643,23980374.782105587,14922016.0,0.0,3849136.6114831297,0.0,74809022.17062245,0.0,0.0,True,False,5143.731624283144,0.5365495107963788,0.5,5209222.170622457,3889.2981059968297,1.9145635896100752,3889.2981059968297,0.0,2025,23980374.782105587,14922016.0,0.0,3849136.6114831297
1,61,Firm_IR62,Iron & Steel,193546.02743146577,97647.54219211113,193546.02743146577,97647.54219211113,24342748.34745449,16903167.0,0.0,4317276.485577502,0.0,72574536.861877,0.0,0.0,True,False,5198.987216807323,0.6443653010874602,0.5,3122304.861876987,7353.671961609274,1.9067797436574787,7353.671961609274,0.0,2025,24342748.34745449,16903167.0,0.0,4317276.485577502
1,55,Firm_CH56,Chlor-Alkali,26667.39539894601,39738.3494119277,26667.39539894601,39738.3494119277,7602527.983322203,0.0,0.0,1290937.6490994885,0.0,54791181.33422271,0.0,0.0,True,False,5029.481590769462,0.3136226161355371,0.5,6311590.334222714,1193.9089060948281,0.6410303112691732,1193.9089060948281,0.0,2025,7602527.983322203,0.0,0.0,1290937.6490994885
1,116,Firm_PE117,Petrochemicals,35247.88168781277,72829.68039727857,35247.88168781277,72829.68039727857,11865152.819324834,0.0,0.0,1659274.8943966716,0.0,57139582.92492816,0.0,0.0,True,False,5181.129950156444,0.6095218539637945,0.5,10205877.924928162,912.6597358982108,0.4714454569156336,912.6597358982108,0.0,2025,11865152.819324834,0.0,0.0,1659274.8943966716
1,117,Firm_PE118,Petrochemicals,30765.04590566444,65334.32573910237,30765.04590566444,65334.32573910237,10307125.92800191,0.0,0.0,1549203.4268886284,0.0,64917004.50111328,0.0,0.0,True,False,4985.610223949909,0.2280199491705552,0.5,8757922.501113283,772.9276926548919,0.4590560608641801,772.9276926548919,0.0,2025,10307125.92800191,0.0,0.0,1549203.4268886284
1,56,Firm_CH57,Chlor-Alkali,30524.846322287256,44137.00245825744,30524.846322287256,44137.00245825744,8600984.957199886,12102804.0,0.0,1287224.3457233778,0.0,36967212.61147651,0.0,0.0,True,False,4985.911557379805,0.2286079168386465,0.5,-4789043.388523491,464.69516618196576,0.6810646279056823,464.69516618196576,0.0,2025,8600984.957199886,12102804.0,0.0,1287224.3457233778
1,2,Firm_CE03,Cement,62519.99874403179,75191.19634806071,62519.99874403179,75191.19634806071,11523084.352085019,0.0,0.0,1302866.4467750576,0.0,61166314.90530996,0.0,0.0,True,False,5047.801541196658,0.3493688608715287,0.5,10220217.90530996,3059.4450210130235,0.7907914305256608,3059.4450210130235,0.0,2025,11523084.352085019,0.0,0.0,1302866.4467750576
1,60,Firm_IR61,Iron & Steel,190511.25929343162,89110.84470705179,190511.25929343162,89110.84470705179,21418436.49622862,0.0,0.0,4552701.159967145,0.0,100659002.33626148,0.0,0.0,True,False,5246.6871094242515,0.737438262291222,0.5,16865735.336261474,4094.289021064207,2.091967267117773,4094.289021064207,0.0,2025,21418436.49622862,0.0,0.0,4552701.159967145
1,119,Firm_PE120,Petrochemicals,33353.631023038186,68043.93339533376,33353.631023038186,68043.93339533376,11206261.434791187,12626507.0,0.0,1617231.7867822903,0.0,31469471.648008898,0.0,0.0,True,False,5043.200648096177,0.3403915084803459,0.5,-3037477.351991104,1353.4446859578966,0.4702871327434866,1353.4446859578966,0.0,2025,11206261.434791187,12626507.0,0.0,1617231.7867822903
1,121,Firm_PO122,Power,100231.21358338358,127648.36185627006,100231.21358338358,127648.36185627006,27481486.78287925,14309613.0,0.0,2887704.7760584126,0.0,88356042.00682083,0.0,0.0,True,False,5155.146870096784,0.5588231611644586,0.5,10284169.006820835,4499.2457543205965,0.7499662857942164,4499.2457543205965,0.0,2025,27481486.78287925,14309613.0,0.0,2887704.7760584126
1,14,Firm_CE15,Cement,63120.32833651552,69758.39062255497,63120.32833651552,69758.39062255497,10515494.802215582,12035870.0,0.0,2188636.9249194087,0.0,27758274.877296172,0.0,0.0,True,False,5053.927009136377,0.3613209934368327,0.5,-3709012.122703827,1957.000374874544,0.8767881170392863,1957.000374874544,0.0,2025,10515494.802215582,12035870.0,0.0,2188636.9249194087
1,67,Firm_IR68,Iron & Steel,234543.02501359174,115233.88624028087,234543.02501359174,115233.88624028087,28202405.520103402,10980266.0,0.0,3833243.9517255123,0.0,77008737.56837788,0.0,0.0,True,False,5016.216355687236,0.2877392306092409,0.5,13388895.56837789,7202.163115567615,1.9728646608687872,7202.163115567615,0.0,2025,28202405.520103402,10980266.0,0.0,3833243.9517255123
1,112,Firm_PE113,Petrochemicals,38229.57910202175,70411.8155622905,38229.57910202175,70411.8155622905,11117428.691549053,13412981.0,0.0,2011427.5959197995,0.0,27182483.095629252,0.0,0.0,True,False,5092.9495532009205,0.4374625428310651,0.5,-4306979.904370746,1386.8423029317491,0.5232465106157747,1386.8423029317491,0.0,2025,11117428.691549053,13412981.0,0.0,2011427.5959197995
1,59,Firm_CH60,Chlor-Alkali,29074.34674587411,41084.60707037222,29074.34674587411,41084.60707037222,8099715.32269577,15292536.0,0.0,1021484.2762615844,0.0,29046134.046434186,0.0,0.0,True,False,5315.453393630784,0.8716163778161669,0.5,-8214304.953565814,762.5036989983128,0.6891107172664824,762.5036989983128,0.0,2025,8099715.32269577,15292536.0,0.0,1021484.2762615844
1,76,Firm_FE77,Fertilizer,29700.644196588877,58069.47242090006,29700.644196588877,58069.47242090006,7649617.569992703,10831142.0,0.0,898209.1225529237,0.0,28978906.44743978,0.0,0.0,True,False,4988.885825175394,0.2344113661958907,0.5,-4079733.5525602205,545.0071014766945,0.5020820041860521,545.0071014766945,0.0,2025,7649617.569992703,10831142.0,0.0,898209.1225529237
1,81,Firm_FE82,Fertilizer,34894.48979402828,59094.50156809288,34894.48979402828,59094.50156809288,7258315.3062601155,0.0,0.0,730780.4056323302,0.0,46844275.900627784,0.0,0.0,True,False,5006.912821269918,0.2695859927217908,0.5,6527534.900627785,711.2435764980328,0.5784505378752013,711.2435764980328,0.0,2025,7258315.3062601155,0.0,0.0,730780.4056323302
1,52,Firm_CH53,Chlor-Alkali,31342.872667387495,45507.645610132146,31342.872667387495,45507.645610132146,8272753.893961246,13493909.0,0.0,1287085.1522775623,0.0,30023614.741683684,0.0,0.0,True,False,5091.2081180718205,0.4340646206279427,0.5,-6508240.258316316,1143.055717277286,0.6636207288954168,1143.055717277286,0.0,2025,8272753.893961246,13493909.0,0.0,1287085.1522775623
1,84,Firm_FE85,Fertilizer,26213.36615064,47404.28945194193,26213.36615064,47404.28945194193,6375229.833986044,10400352.0,0.0,837528.5498458918,0.0,21034635.28414015,0.0,0.0,True,False,5244.7583898418225,0.7336749070084346,0.5,-4862650.715859848,875.3340696927153,0.5345092685469902,875.3340696927153,0.0,2025,6375229.833986044,10400352.0,0.0,837528.5498458918
1,65,Firm_IR66,Iron & Steel,182644.14925540597,85407.67364717614,182644.14925540597,85407.67364717614,21088751.73425406,13562594.0,0.0,4123216.173286398,0.0,76010111.56096765,0.0,0.0,True,False,5072.125892823687,0.3968310103876822,0.5,3402941.5609676614,6438.870958111627,2.0631082755538825,6438.870958111627,0.0,2025,21088751.73425406,13562594.0,0.0,4123216.173286398
1,34,Firm_PU35,Pulp & Paper,12496.570523509872,32853.61458123371,12496.570523509872,32853.61458123371,5586895.735700268,0.0,0.0,1106512.3164388768,0.0,42276707.41926139,0.0,0.0,True,False,4967.845386298089,0.193356851313345,0.5,4480383.419261391,234.11667248733283,0.3732451971366026,234.11667248733283,0.0,2025,5586895.735700268,0.0,0.0,1106512.3164388768
1,118,Firm_PE119,Petrochemicals,33523.491439171885,63569.25041926974,33523.491439171885,63569.25041926974,9731365.259904508,10124196.0,0.0,1960434.3169451226,0.0,42754606.94295938,0.0,0.0,True,False,5147.021708996784,0.5429691882864089,0.5,-2353265.057040615,1019.6319858705356,0.5113141847500605,1019.6319858705356,0.0,2025,9731365.259904508,10124196.0,0.0,1960434.3169451226
1,40,Firm_PU41,Pulp & Paper,12976.5884964066,34767.311798073475,12976.5884964066,34767.311798073475,6127024.702822637,0.0,0.0,746325.4225629041,0.0,38745394.280259736,0.0,0.0,True,False,5240.003240093895,0.7243965660368702,0.5,5380699.280259733,428.63071827310523,0.3609125103203637,428.63071827310523,0.0,2025,6127024.702822637,0.0,0.0,746325.4225629041
1,38,Firm_PU39,Pulp & Paper,16227.94605102301,39685.24734733119,16227.94605102301,39685.24734733119,7217129.6403060695,0.0,0.0,693836.0179817524,0.0,40947800.62232432,0.0,0.0,True,False,4961.907192332331,0.1817701313801596,0.5,6523293.622324317,613.3815093416342,0.3934601794218487,613.3815093416342,0.0,2025,7217129.6403060695,0.0,0.0,693836.0179817524
1,126,Firm_PO127,Power,138005.60706758022,165182.12154065297,138005.60706758022,165182.12154065297,34085617.52042116,12058576.0,0.0,4398480.993992263,0.0,112789104.52642891,0.0,0.0,True,False,4920.055224131839,0.1001077544035882,0.5,17628560.5264289,5484.919282697811,0.8022701642820815,5484.919282697811,0.0,2025,34085617.52042116,12058576.0,0.0,4398480.993992263
1,41,Firm_PU42,Pulp & Paper,13153.956484447657,35053.379343771776,13153.956484447657,35053.379343771776,6223885.906913319,0.0,0.0,1121541.3969311228,0.0,41087028.5099822,0.0,0.0,True,False,5262.991573449856,0.7692518506338664,0.5,5102344.509982196,440.23228211718924,0.3626961063481436,440.23228211718924,0.0,2025,6223885.906913319,0.0,0.0,1121541.3969311228
1,96,Firm_PE97,Petroleum Refining,69834.33240661159,78433.88035303331,69834.33240661159,78433.88035303331,16680501.917856961,11466455.0,0.0,2503708.8809401374,0.0,63673550.03691682,0.0,0.0,True,False,4953.046620640421,0.1644812110056997,0.5,2710338.036916824,2830.58019075662,0.8542705258782176,2830.58019075662,0.0,2025,16680501.917856961,11466455.0,0.0,2503708.8809401374
1,90,Firm_PE91,Petroleum Refining,80169.4986629746,83652.5263510324,80169.4986629746,83652.5263510324,18830253.830528453,11128824.0,0.0,3380497.8153344314,0.0,67186240.01519403,0.0,0.0,True,False,5108.821193882397,0.468431597819312,0.5,4320932.015194021,3043.688274847984,0.9219782563945812,3043.688274847984,0.0,2025,18830253.830528453,11128824.0,0.0,3380497.8153344314
1,17,Firm_AL18,Aluminium,125390.3790961147,69797.65089875633,125390.3790961147,69797.65089875633,14472122.639244622,16306611.0,0.0,2246607.837140186,0.0,42814196.802104436,0.0,0.0,True,False,5180.925474952864,0.609122877956809,0.5,-4081096.197895564,2444.8004666511843,1.7614572560300048,2444.8004666511843,0.0,2025,14472122.639244622,16306611.0,0.0,2246607.837140186
1,42,Firm_PU43,Pulp & Paper,17335.56524169914,46539.4037222524,17335.56524169914,46539.4037222524,8718686.085219905,0.0,0.0,982836.5844372654,0.0,42582618.50078264,0.0,0.0,True,False,5087.273643099586,0.4263875962918758,0.5,7735849.50078264,566.7477472707324,0.3603144035644476,566.7477472707324,0.0,2025,8718686.085219905,0.0,0.0,982836.5844372654
1,95,Firm_PE96,Petroleum Refining,67242.34982526887,70835.73226641773,67242.34982526887,70835.73226641773,15847244.319039853,15900435.0,0.0,3170452.870993617,0.0,45809515.44804624,0.0,0.0,True,False,5326.361837046734,0.8929011454570429,0.5,-3223643.551953763,1486.242385104968,0.9282900781324738,1486.242385104968,0.0,2025,15847244.319039853,15900435.0,0.0,3170452.870993617
1,128,Firm_PO129,Power,97771.42500895297,122818.38540428485,97771.42500895297,122818.38540428485,26145944.427678958,10496304.0,0.0,3931370.766579646,0.0,97781407.66109931,0.0,0.0,True,False,4939.756265081251,0.138548809914637,0.5,11718269.661099311,2947.370424638182,0.7720672623417063,2947.370424638182,0.0,2025,26145944.427678958,10496304.0,0.0,3931370.766579646
1,47,Firm_CH48,Chlor-Alkali,28847.378922202235,41542.952842705155,28847.378922202235,41542.952842705155,8271398.253549149,13294944.0,0.0,1062520.9282510774,0.0,26789354.32529807,0.0,0.0,True,False,4983.415577762127,0.223737712706589,0.5,-6086066.674701928,787.6461120444146,0.6754390550041279,787.6461120444146,0.0,2025,8271398.253549149,13294944.0,0.0,1062520.9282510774
1,104,Firm_PE105,Petroleum Refining,76492.40633626255,84679.08019059744,76492.40633626255,84679.08019059744,19272657.048124675,0.0,0.0,1962817.6126901773,0.0,77843473.43543449,0.0,0.0,True,False,5135.428314143734,0.5203479300365543,0.5,17309839.435434498,3072.524845202104,0.867036832778597,3072.524845202104,0.0,2025,19272657.048124675,0.0,0.0,1962817.6126901773
1,78,Firm_FE79,Fertilizer,30690.717481408527,55435.89562857016,30690.717481408527,55435.89562857016,7158834.838520381,0.0,0.0,987152.9999115109,0.0,41665629.83860887,0.0,0.0,True,False,4998.033193755818,0.2522598902552542,0.5,6171681.83860887,1529.6811296671694,0.526031662717695,1529.6811296671694,0.0,2025,7158834.838520381,0.0,0.0,987152.9999115109
1,86,Firm_FE87,Fertilizer,26084.2704668773,45967.02512891739,26084.2704668773,45967.02512891739,6148673.122005292,0.0,0.0,579865.8207208286,0.0,46688655.30128446,0.0,0.0,True,False,5099.417280862711,0.4500824992443135,0.5,5568807.301284464,1214.5271864895294,0.5410344308912536,1214.5271864895294,0.0,2025,6148673.122005292,0.0,0.0,579865.8207208286
1,99,Firm_PE100,Petroleum Refining,72751.34142125958,71435.04066304116,72751.34142125958,71435.04066304116,15776494.169780932,9959656.0,0.0,1904006.4495777215,0.0,71409232.7202032,0.0,0.0,True,False,5244.596995265873,0.7333599907626813,0.5,3912831.7202032115,3247.776695331937,0.972961785712081,3247.776695331937,0.0,2025,15776494.169780932,9959656.0,0.0,1904006.4495777215
1,115,Firm_PE116,Petrochemicals,32379.85375190696,60390.54240780054,32379.85375190696,60390.54240780054,9597771.695908472,12065190.0,0.0,1957624.018685509,0.0,42184484.67722297,0.0,0.0,True,False,5247.335939612524,0.7387042724146821,0.5,-4425042.322777037,974.1311506094935,0.5200437245491746,974.1311506094935,0.0,2025,9597771.695908472,12065190.0,0.0,1957624.018685509
1,92,Firm_PE93,Petroleum Refining,72504.66505120452,72921.51753388485,72504.66505120452,72921.51753388485,16316749.745713599,10696464.0,0.0,3077375.1649744543,0.0,54100168.58073914,0.0,0.0,True,False,5073.856560821493,0.400207923554133,0.5,2542910.5807391442,3219.1157223583286,0.9501386102757788,3219.1157223583286,0.0,2025,16316749.745713599,10696464.0,0.0,3077375.1649744543
1,102,Firm_PE103,Petroleum Refining,81820.5912227529,80384.59606955956,81820.5912227529,80384.59606955956,17152230.718576137,12780240.0,0.0,2418959.640630707,0.0,64063400.077945426,0.0,0.0,True,False,5127.89095258483,0.5056408830923529,0.5,1953031.0779454298,3325.3715502257983,0.9764957903701164,3325.3715502257983,0.0,2025,17152230.718576137,12780240.0,0.0,2418959.640630707
